mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.55,0.7382028102874756,False,,,1,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-28,1623178948,0.7382028102874756,166333,timo-ThinkPad-P1,192.168.0.13,0.7382028102874756,0,1,942ba_00176
2.3841858e-07,0.5,0.07933831214904785,False,,,2,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,0.8175411224365234,166333,timo-ThinkPad-P1,192.168.0.13,0.8175411224365234,0,2,942ba_00176
2.3841858e-07,0.5,0.08588767051696777,False,,,3,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,0.9034287929534912,166333,timo-ThinkPad-P1,192.168.0.13,0.9034287929534912,0,3,942ba_00176
-4.7683716e-07,0.5,0.07245945930480957,False,,,4,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,0.9758882522583008,166333,timo-ThinkPad-P1,192.168.0.13,0.9758882522583008,0,4,942ba_00176
1.1920929e-07,0.5,0.05837082862854004,False,,,5,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.0342590808868408,166333,timo-ThinkPad-P1,192.168.0.13,1.0342590808868408,0,5,942ba_00176
-4.7683716e-07,0.5,0.13721799850463867,False,,,6,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.1714770793914795,166333,timo-ThinkPad-P1,192.168.0.13,1.1714770793914795,0,6,942ba_00176
2.3841858e-07,0.5,0.09080243110656738,False,,,7,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.2622795104980469,166333,timo-ThinkPad-P1,192.168.0.13,1.2622795104980469,0,7,942ba_00176
-2.3841858e-07,0.5,0.1038506031036377,False,,,8,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.3661301136016846,166333,timo-ThinkPad-P1,192.168.0.13,1.3661301136016846,0,8,942ba_00176
2.3841858e-07,0.5,0.13756942749023438,False,,,9,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.503699541091919,166333,timo-ThinkPad-P1,192.168.0.13,1.503699541091919,0,9,942ba_00176
-1.1920929e-06,0.5,0.07446956634521484,False,,,10,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.5781691074371338,166333,timo-ThinkPad-P1,192.168.0.13,1.5781691074371338,0,10,942ba_00176
-4.7683716e-07,0.5,0.0793917179107666,False,,,11,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.6575608253479004,166333,timo-ThinkPad-P1,192.168.0.13,1.6575608253479004,0,11,942ba_00176
-1.1920929e-06,0.5,0.06230282783508301,False,,,12,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-29,1623178949,1.7198636531829834,166333,timo-ThinkPad-P1,192.168.0.13,1.7198636531829834,0,12,942ba_00176
0.0,0.5,0.07428574562072754,False,,,13,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,1.794149398803711,166333,timo-ThinkPad-P1,192.168.0.13,1.794149398803711,0,13,942ba_00176
-7.1525574e-07,0.5,0.06420040130615234,False,,,14,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,1.8583498001098633,166333,timo-ThinkPad-P1,192.168.0.13,1.8583498001098633,0,14,942ba_00176
0.0,0.5,0.06448912620544434,False,,,15,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,1.9228389263153076,166333,timo-ThinkPad-P1,192.168.0.13,1.9228389263153076,0,15,942ba_00176
-1.1920929e-07,0.5,0.06734013557434082,False,,,16,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,1.9901790618896484,166333,timo-ThinkPad-P1,192.168.0.13,1.9901790618896484,0,16,942ba_00176
-1.1920929e-07,0.5,0.04527449607849121,False,,,17,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,2.0354535579681396,166333,timo-ThinkPad-P1,192.168.0.13,2.0354535579681396,0,17,942ba_00176
-7.1525574e-07,0.5,0.058875322341918945,False,,,18,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,2.0943288803100586,166333,timo-ThinkPad-P1,192.168.0.13,2.0943288803100586,0,18,942ba_00176
-9.536743e-07,0.625,0.22994470596313477,False,,,19,2ac8a28f787e431b88ca9fd2bd107ac1,2021-06-08_20-02-30,1623178950,2.3242735862731934,166333,timo-ThinkPad-P1,192.168.0.13,2.3242735862731934,0,19,942ba_00176
