mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-7.1525574e-07,0.5,0.8506965637207031,False,,,1,7.1525574e-07,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-06,1623179826,0.8506965637207031,180443,timo-ThinkPad-P1,192.168.0.13,0.8506965637207031,0,1,dce25_00114
-0.05457914,0.5,0.06942486763000488,False,,,2,0.05457914,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-06,1623179826,0.920121431350708,180443,timo-ThinkPad-P1,192.168.0.13,0.920121431350708,0,2,dce25_00114
-0.080171704,0.5,0.07124185562133789,False,,,3,0.080171704,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-06,1623179826,0.9913632869720459,180443,timo-ThinkPad-P1,192.168.0.13,0.9913632869720459,0,3,dce25_00114
-0.10542047,0.5,0.07273030281066895,False,,,4,0.10542047,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.0640935897827148,180443,timo-ThinkPad-P1,192.168.0.13,1.0640935897827148,0,4,dce25_00114
-0.1962719,0.5,0.10932397842407227,False,,,5,0.1962719,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.173417568206787,180443,timo-ThinkPad-P1,192.168.0.13,1.173417568206787,0,5,dce25_00114
-0.2454058,0.5,0.0842905044555664,False,,,6,0.2454058,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.2577080726623535,180443,timo-ThinkPad-P1,192.168.0.13,1.2577080726623535,0,6,dce25_00114
-0.38944495,0.5,0.07660746574401855,False,,,7,0.38944495,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.334315538406372,180443,timo-ThinkPad-P1,192.168.0.13,1.334315538406372,0,7,dce25_00114
-0.5948552,0.5,0.0757291316986084,False,,,8,0.5948552,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.4100446701049805,180443,timo-ThinkPad-P1,192.168.0.13,1.4100446701049805,0,8,dce25_00114
-0.7188318,0.5,0.06876635551452637,False,,,9,0.7188318,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.4788110256195068,180443,timo-ThinkPad-P1,192.168.0.13,1.4788110256195068,0,9,dce25_00114
-0.97797716,0.5,0.0695962905883789,False,,,10,0.97797716,add48068ed8a49c4850e46fb379d981b,2021-06-08_20-17-07,1623179827,1.5484073162078857,180443,timo-ThinkPad-P1,192.168.0.13,1.5484073162078857,0,10,dce25_00114
