mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.5,0.6926193237304688,False,,,1,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-44,1623178904,0.6926193237304688,164748,timo-ThinkPad-P1,192.168.0.13,0.6926193237304688,0,1,942ba_00141
-2.3841858e-07,0.5,0.12590408325195312,False,,,2,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-44,1623178904,0.8185234069824219,164748,timo-ThinkPad-P1,192.168.0.13,0.8185234069824219,0,2,942ba_00141
0.0,0.65,0.10923147201538086,False,,,3,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-44,1623178904,0.9277548789978027,164748,timo-ThinkPad-P1,192.168.0.13,0.9277548789978027,0,3,942ba_00141
0.0,0.65,0.0914604663848877,False,,,4,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-44,1623178904,1.0192153453826904,164748,timo-ThinkPad-P1,192.168.0.13,1.0192153453826904,0,4,942ba_00141
-4.7683716e-07,0.5,0.17324090003967285,False,,,5,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-44,1623178904,1.1924562454223633,164748,timo-ThinkPad-P1,192.168.0.13,1.1924562454223633,0,5,942ba_00141
4.7683716e-07,0.5,0.09203672409057617,False,,,6,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.2844929695129395,164748,timo-ThinkPad-P1,192.168.0.13,1.2844929695129395,0,6,942ba_00141
-4.7683716e-07,0.5,0.10016703605651855,False,,,7,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.384660005569458,164748,timo-ThinkPad-P1,192.168.0.13,1.384660005569458,0,7,942ba_00141
-4.7683716e-07,0.5,0.10638761520385742,False,,,8,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.4910476207733154,164748,timo-ThinkPad-P1,192.168.0.13,1.4910476207733154,0,8,942ba_00141
4.7683716e-07,0.5,0.1353435516357422,False,,,9,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.6263911724090576,164748,timo-ThinkPad-P1,192.168.0.13,1.6263911724090576,0,9,942ba_00141
4.7683716e-07,0.5,0.10269808769226074,False,,,10,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.7290892601013184,164748,timo-ThinkPad-P1,192.168.0.13,1.7290892601013184,0,10,942ba_00141
-4.7683716e-07,0.5,0.09014415740966797,False,,,11,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.8192334175109863,164748,timo-ThinkPad-P1,192.168.0.13,1.8192334175109863,0,11,942ba_00141
-2.3841858e-07,0.5,0.09566569328308105,False,,,12,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.9148991107940674,164748,timo-ThinkPad-P1,192.168.0.13,1.9148991107940674,0,12,942ba_00141
0.0,0.7,0.08461928367614746,False,,,13,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,1.9995183944702148,164748,timo-ThinkPad-P1,192.168.0.13,1.9995183944702148,0,13,942ba_00141
0.0,0.7,0.1087799072265625,False,,,14,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-45,1623178905,2.1082983016967773,164748,timo-ThinkPad-P1,192.168.0.13,2.1082983016967773,0,14,942ba_00141
-2.3841858e-07,0.5,0.18954753875732422,False,,,15,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-46,1623178906,2.2978458404541016,164748,timo-ThinkPad-P1,192.168.0.13,2.2978458404541016,0,15,942ba_00141
0.0,0.7,0.09573245048522949,False,,,16,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-46,1623178906,2.393578290939331,164748,timo-ThinkPad-P1,192.168.0.13,2.393578290939331,0,16,942ba_00141
-4.7683716e-07,0.5,0.09218931198120117,False,,,17,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-46,1623178906,2.4857676029205322,164748,timo-ThinkPad-P1,192.168.0.13,2.4857676029205322,0,17,942ba_00141
-2.3841858e-07,0.5,0.07734203338623047,False,,,18,8c9fa228698f43f0955fa3e654ded9bc,2021-06-08_20-01-46,1623178906,2.5631096363067627,164748,timo-ThinkPad-P1,192.168.0.13,2.5631096363067627,0,18,942ba_00141
