mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.5,0.6662838459014893,False,,,1,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-11,1623178871,0.6662838459014893,163813,timo-ThinkPad-P1,192.168.0.13,0.6662838459014893,0,1,942ba_00121
0.0,0.5,0.08363604545593262,False,,,2,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-11,1623178871,0.7499198913574219,163813,timo-ThinkPad-P1,192.168.0.13,0.7499198913574219,0,2,942ba_00121
-4.9591064e-05,0.5,0.08822846412658691,False,,,3,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-11,1623178871,0.8381483554840088,163813,timo-ThinkPad-P1,192.168.0.13,0.8381483554840088,0,3,942ba_00121
-0.00017297268,0.5,0.08277535438537598,False,,,4,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-11,1623178871,0.9209237098693848,163813,timo-ThinkPad-P1,192.168.0.13,0.9209237098693848,0,4,942ba_00121
-2.3126602e-05,0.5,0.0904688835144043,False,,,5,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-11,1623178871,1.011392593383789,163813,timo-ThinkPad-P1,192.168.0.13,1.011392593383789,0,5,942ba_00121
-0.000500679,0.5,0.40430188179016113,False,,,6,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-12,1623178872,1.4156944751739502,163813,timo-ThinkPad-P1,192.168.0.13,1.4156944751739502,0,6,942ba_00121
-0.0088710785,0.8,0.09228277206420898,False,,,7,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-12,1623178872,1.5079772472381592,163813,timo-ThinkPad-P1,192.168.0.13,1.5079772472381592,0,7,942ba_00121
-0.09421384,0.75,0.08995914459228516,False,,,8,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-12,1623178872,1.5979363918304443,163813,timo-ThinkPad-P1,192.168.0.13,1.5979363918304443,0,8,942ba_00121
-0.25695825,0.75,0.08399724960327148,False,,,9,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-12,1623178872,1.6819336414337158,163813,timo-ThinkPad-P1,192.168.0.13,1.6819336414337158,0,9,942ba_00121
-0.41805148,0.75,0.08941769599914551,False,,,10,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-12,1623178872,1.7713513374328613,163813,timo-ThinkPad-P1,192.168.0.13,1.7713513374328613,0,10,942ba_00121
-0.57328856,0.75,0.09173274040222168,False,,,11,49a947e30f1049deb26cabcc9cf10138,2021-06-08_20-01-12,1623178872,1.863084077835083,163813,timo-ThinkPad-P1,192.168.0.13,1.863084077835083,0,11,942ba_00121
