mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-7.498264e-05,0.5,0.9047772884368896,False,,,1,7.498264e-05,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,0.9047772884368896,180696,timo-ThinkPad-P1,192.168.0.13,0.9047772884368896,0,1,dce25_00123
-0.0057510138,0.5,0.06166267395019531,False,,,2,0.0057510138,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,0.966439962387085,180696,timo-ThinkPad-P1,192.168.0.13,0.966439962387085,0,2,dce25_00123
-0.04955733,0.5,0.05874013900756836,False,,,3,0.04955733,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.0251801013946533,180696,timo-ThinkPad-P1,192.168.0.13,1.0251801013946533,0,3,dce25_00123
-0.08465433,0.5,0.11436176300048828,False,,,4,0.08465433,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.1395418643951416,180696,timo-ThinkPad-P1,192.168.0.13,1.1395418643951416,0,4,dce25_00123
-0.10876739,0.5,0.06228780746459961,False,,,5,0.10876739,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.2018296718597412,180696,timo-ThinkPad-P1,192.168.0.13,1.2018296718597412,0,5,dce25_00123
-0.13992774,0.5,0.07096385955810547,False,,,6,0.13992774,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.2727935314178467,180696,timo-ThinkPad-P1,192.168.0.13,1.2727935314178467,0,6,dce25_00123
-0.15734148,0.5,0.09467554092407227,False,,,7,0.15734148,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.367469072341919,180696,timo-ThinkPad-P1,192.168.0.13,1.367469072341919,0,7,dce25_00123
-0.1766876,0.5,0.06120800971984863,False,,,8,0.1766876,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.4286770820617676,180696,timo-ThinkPad-P1,192.168.0.13,1.4286770820617676,0,8,dce25_00123
-0.20769429,0.5,0.08205795288085938,False,,,9,0.20769429,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.510735034942627,180696,timo-ThinkPad-P1,192.168.0.13,1.510735034942627,0,9,dce25_00123
-0.2425636,0.5,0.07053589820861816,False,,,10,0.2425636,dabe6145f46640c1b1cc57a652e294de,2021-06-08_20-17-18,1623179838,1.5812709331512451,180696,timo-ThinkPad-P1,192.168.0.13,1.5812709331512451,0,10,dce25_00123
