mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.5,0.8121299743652344,False,,,1,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-34,1623178954,0.8121299743652344,166613,timo-ThinkPad-P1,192.168.0.13,0.8121299743652344,0,1,942ba_00180
-2.3841858e-07,0.5,0.07375144958496094,False,,,2,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-34,1623178954,0.8858814239501953,166613,timo-ThinkPad-P1,192.168.0.13,0.8858814239501953,0,2,942ba_00180
0.0,0.5,0.055585384368896484,False,,,3,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-34,1623178954,0.9414668083190918,166613,timo-ThinkPad-P1,192.168.0.13,0.9414668083190918,0,3,942ba_00180
-2.3841858e-07,0.5,0.05810904502868652,False,,,4,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-34,1623178954,0.9995758533477783,166613,timo-ThinkPad-P1,192.168.0.13,0.9995758533477783,0,4,942ba_00180
-2.3841858e-07,0.5,0.06242537498474121,False,,,5,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-34,1623178954,1.0620012283325195,166613,timo-ThinkPad-P1,192.168.0.13,1.0620012283325195,0,5,942ba_00180
-2.3841858e-07,0.5,0.12696576118469238,False,,,6,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.188966989517212,166613,timo-ThinkPad-P1,192.168.0.13,1.188966989517212,0,6,942ba_00180
0.0,0.5,0.06232428550720215,False,,,7,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.251291275024414,166613,timo-ThinkPad-P1,192.168.0.13,1.251291275024414,0,7,942ba_00180
-4.7683716e-07,0.5,0.06261706352233887,False,,,8,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.313908338546753,166613,timo-ThinkPad-P1,192.168.0.13,1.313908338546753,0,8,942ba_00180
-2.3841858e-07,0.5,0.06343221664428711,False,,,9,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.37734055519104,166613,timo-ThinkPad-P1,192.168.0.13,1.37734055519104,0,9,942ba_00180
-2.3841858e-07,0.5,0.06068849563598633,False,,,10,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.4380290508270264,166613,timo-ThinkPad-P1,192.168.0.13,1.4380290508270264,0,10,942ba_00180
0.0,0.5,0.05716681480407715,False,,,11,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.4951958656311035,166613,timo-ThinkPad-P1,192.168.0.13,1.4951958656311035,0,11,942ba_00180
2.3841858e-07,0.5,0.049221038818359375,False,,,12,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.544416904449463,166613,timo-ThinkPad-P1,192.168.0.13,1.544416904449463,0,12,942ba_00180
-2.3841858e-07,0.5,0.05153512954711914,False,,,13,b3a27333b21e4bb6bde0f02fcbc74927,2021-06-08_20-02-35,1623178955,1.595952033996582,166613,timo-ThinkPad-P1,192.168.0.13,1.595952033996582,0,13,942ba_00180
