mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.55,0.9070117473602295,False,,,1,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-09,1623178809,0.9070117473602295,161261,timo-ThinkPad-P1,192.168.0.13,0.9070117473602295,0,1,942ba_00069
0.0,0.5,0.08648681640625,False,,,2,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-09,1623178809,0.9934985637664795,161261,timo-ThinkPad-P1,192.168.0.13,0.9934985637664795,0,2,942ba_00069
-2.3841858e-07,0.5,0.09006810188293457,False,,,3,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-09,1623178809,1.083566665649414,161261,timo-ThinkPad-P1,192.168.0.13,1.083566665649414,0,3,942ba_00069
-9.536743e-06,0.5,0.5160763263702393,False,,,4,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,1.5996429920196533,161261,timo-ThinkPad-P1,192.168.0.13,1.5996429920196533,0,4,942ba_00069
-6.854534e-05,0.5,0.10113763809204102,False,,,5,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,1.7007806301116943,161261,timo-ThinkPad-P1,192.168.0.13,1.7007806301116943,0,5,942ba_00069
-0.00048100948,0.5,0.09598255157470703,False,,,6,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,1.7967631816864014,161261,timo-ThinkPad-P1,192.168.0.13,1.7967631816864014,0,6,942ba_00069
-0.0034303665,0.75,0.10024333000183105,False,,,7,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,1.8970065116882324,161261,timo-ThinkPad-P1,192.168.0.13,1.8970065116882324,0,7,942ba_00069
-0.02439487,0.5,0.1064605712890625,False,,,8,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,2.003467082977295,161261,timo-ThinkPad-P1,192.168.0.13,2.003467082977295,0,8,942ba_00069
-0.17210019,0.75,0.10407638549804688,False,,,9,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,2.107543468475342,161261,timo-ThinkPad-P1,192.168.0.13,2.107543468475342,0,9,942ba_00069
-1.245808,0.75,0.10000777244567871,False,,,10,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,2.2075512409210205,161261,timo-ThinkPad-P1,192.168.0.13,2.2075512409210205,0,10,942ba_00069
-7.056975,0.75,0.09226369857788086,False,,,11,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-10,1623178810,2.2998149394989014,161261,timo-ThinkPad-P1,192.168.0.13,2.2998149394989014,0,11,942ba_00069
-12.911647,0.75,0.10032224655151367,False,,,12,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-11,1623178811,2.400137186050415,161261,timo-ThinkPad-P1,192.168.0.13,2.400137186050415,0,12,942ba_00069
-14.199278,0.75,0.09924507141113281,False,,,13,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-11,1623178811,2.499382257461548,161261,timo-ThinkPad-P1,192.168.0.13,2.499382257461548,0,13,942ba_00069
-14.5599575,0.75,0.24084901809692383,False,,,14,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-11,1623178811,2.7402312755584717,161261,timo-ThinkPad-P1,192.168.0.13,2.7402312755584717,0,14,942ba_00069
-14.717026,0.75,0.09221529960632324,False,,,15,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-11,1623178811,2.832446575164795,161261,timo-ThinkPad-P1,192.168.0.13,2.832446575164795,0,15,942ba_00069
-14.792381,0.75,0.10023880004882812,False,,,16,c0a5943f4d444532891f0545d2c4651e,2021-06-08_20-00-11,1623178811,2.932685375213623,161261,timo-ThinkPad-P1,192.168.0.13,2.932685375213623,0,16,942ba_00069
