mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-1.3589859e-05,0.5,0.8685791492462158,False,,,1,1.3589859e-05,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-18,1623179898,0.8685791492462158,183629,timo-ThinkPad-P1,192.168.0.13,0.8685791492462158,0,1,dce25_00191
7.390976e-06,0.5,0.10047507286071777,False,,,2,-7.390976e-06,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-18,1623179898,0.9690542221069336,183629,timo-ThinkPad-P1,192.168.0.13,0.9690542221069336,0,2,dce25_00191
-3.373623e-05,0.5,0.07024025917053223,False,,,3,3.373623e-05,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-18,1623179898,1.0392944812774658,183629,timo-ThinkPad-P1,192.168.0.13,1.0392944812774658,0,3,dce25_00191
-1.680851e-05,0.5,0.09874320030212402,False,,,4,1.680851e-05,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.1380376815795898,183629,timo-ThinkPad-P1,192.168.0.13,1.1380376815795898,0,4,dce25_00191
-0.00010406971,0.5,0.05985617637634277,False,,,5,0.00010406971,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.1978938579559326,183629,timo-ThinkPad-P1,192.168.0.13,1.1978938579559326,0,5,dce25_00191
-7.9870224e-05,0.5,0.062459468841552734,False,,,6,7.9870224e-05,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.2603533267974854,183629,timo-ThinkPad-P1,192.168.0.13,1.2603533267974854,0,6,dce25_00191
-9.512901e-05,0.5,0.059865474700927734,False,,,7,9.512901e-05,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.320218801498413,183629,timo-ThinkPad-P1,192.168.0.13,1.320218801498413,0,7,dce25_00191
-0.000113129616,0.5,0.06261968612670898,False,,,8,0.000113129616,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.382838487625122,183629,timo-ThinkPad-P1,192.168.0.13,1.382838487625122,0,8,dce25_00191
-0.00015819073,0.5,0.06576895713806152,False,,,9,0.00015819073,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.4486074447631836,183629,timo-ThinkPad-P1,192.168.0.13,1.4486074447631836,0,9,dce25_00191
-0.00017297268,0.5,0.08515334129333496,False,,,10,0.00017297268,2d8cdfc3dd4341428218a6e965268715,2021-06-08_20-18-19,1623179899,1.5337607860565186,183629,timo-ThinkPad-P1,192.168.0.13,1.5337607860565186,0,10,dce25_00191
