mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.5,0.6958084106445312,False,,,1,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-30,1623178770,0.6958084106445312,159906,timo-ThinkPad-P1,192.168.0.13,0.6958084106445312,0,1,942ba_00035
1.1920929e-07,0.5,0.10814189910888672,False,,,2,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-30,1623178770,0.803950309753418,159906,timo-ThinkPad-P1,192.168.0.13,0.803950309753418,0,2,942ba_00035
-2.3841858e-07,0.5,0.10089421272277832,False,,,3,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,0.9048445224761963,159906,timo-ThinkPad-P1,192.168.0.13,0.9048445224761963,0,3,942ba_00035
-2.3841858e-07,0.5,0.11031079292297363,False,,,4,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.01515531539917,159906,timo-ThinkPad-P1,192.168.0.13,1.01515531539917,0,4,942ba_00035
0.0,0.5,0.12541890144348145,False,,,5,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.1405742168426514,159906,timo-ThinkPad-P1,192.168.0.13,1.1405742168426514,0,5,942ba_00035
-0.00015282631,0.5,0.08505773544311523,False,,,6,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.2256319522857666,159906,timo-ThinkPad-P1,192.168.0.13,1.2256319522857666,0,6,942ba_00035
-0.00052809715,0.5,0.08632874488830566,False,,,7,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.3119606971740723,159906,timo-ThinkPad-P1,192.168.0.13,1.3119606971740723,0,7,942ba_00035
1.8119812e-05,0.4,0.08680152893066406,False,,,8,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.3987622261047363,159906,timo-ThinkPad-P1,192.168.0.13,1.3987622261047363,0,8,942ba_00035
-0.0004146099,0.5,0.08449649810791016,False,,,9,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.4832587242126465,159906,timo-ThinkPad-P1,192.168.0.13,1.4832587242126465,0,9,942ba_00035
-7.605553e-05,0.5,0.0857858657836914,False,,,10,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.569044589996338,159906,timo-ThinkPad-P1,192.168.0.13,1.569044589996338,0,10,942ba_00035
-0.00022685528,0.5,0.0860898494720459,False,,,11,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.6551344394683838,159906,timo-ThinkPad-P1,192.168.0.13,1.6551344394683838,0,11,942ba_00035
-0.0012885332,0.5,0.09543633460998535,False,,,12,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-31,1623178771,1.7505707740783691,159906,timo-ThinkPad-P1,192.168.0.13,1.7505707740783691,0,12,942ba_00035
-0.0048356056,0.575,0.133148193359375,False,,,13,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,1.8837189674377441,159906,timo-ThinkPad-P1,192.168.0.13,1.8837189674377441,0,13,942ba_00035
-0.018044233,0.675,0.09223270416259766,False,,,14,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,1.9759516716003418,159906,timo-ThinkPad-P1,192.168.0.13,1.9759516716003418,0,14,942ba_00035
-0.06816602,0.7,0.09694910049438477,False,,,15,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.0729007720947266,159906,timo-ThinkPad-P1,192.168.0.13,2.0729007720947266,0,15,942ba_00035
-0.21241426,0.75,0.17681622505187988,False,,,16,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.2497169971466064,159906,timo-ThinkPad-P1,192.168.0.13,2.2497169971466064,0,16,942ba_00035
-0.5189564,0.75,0.08963394165039062,False,,,17,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.339350938796997,159906,timo-ThinkPad-P1,192.168.0.13,2.339350938796997,0,17,942ba_00035
-0.95890963,0.7,0.09071683883666992,False,,,18,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.430067777633667,159906,timo-ThinkPad-P1,192.168.0.13,2.430067777633667,0,18,942ba_00035
-1.4079454,0.725,0.08453679084777832,False,,,19,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.5146045684814453,159906,timo-ThinkPad-P1,192.168.0.13,2.5146045684814453,0,19,942ba_00035
-1.843715,0.725,0.08261513710021973,False,,,20,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.597219705581665,159906,timo-ThinkPad-P1,192.168.0.13,2.597219705581665,0,20,942ba_00035
-2.2631335,0.725,0.08713531494140625,False,,,21,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.6843550205230713,159906,timo-ThinkPad-P1,192.168.0.13,2.6843550205230713,0,21,942ba_00035
-2.67167,0.725,0.08330798149108887,False,,,22,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.76766300201416,159906,timo-ThinkPad-P1,192.168.0.13,2.76766300201416,0,22,942ba_00035
-3.0804577,0.725,0.09060120582580566,False,,,23,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-32,1623178772,2.858264207839966,159906,timo-ThinkPad-P1,192.168.0.13,2.858264207839966,0,23,942ba_00035
-3.4629977,0.725,0.08838629722595215,False,,,24,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-33,1623178773,2.946650505065918,159906,timo-ThinkPad-P1,192.168.0.13,2.946650505065918,0,24,942ba_00035
-3.8450193,0.725,0.09187197685241699,False,,,25,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-33,1623178773,3.038522481918335,159906,timo-ThinkPad-P1,192.168.0.13,3.038522481918335,0,25,942ba_00035
-4.204752,0.725,0.08590364456176758,False,,,26,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-33,1623178773,3.1244261264801025,159906,timo-ThinkPad-P1,192.168.0.13,3.1244261264801025,0,26,942ba_00035
-4.5566134,0.725,0.14308786392211914,False,,,27,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-33,1623178773,3.2675139904022217,159906,timo-ThinkPad-P1,192.168.0.13,3.2675139904022217,0,27,942ba_00035
-4.8993335,0.725,0.08547043800354004,False,,,28,e185bb9de1f84c45b61d4a2c01f833d5,2021-06-08_19-59-33,1623178773,3.3529844284057617,159906,timo-ThinkPad-P1,192.168.0.13,3.3529844284057617,0,28,942ba_00035
