mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
-1.21593475e-05,0.5,0.8759889602661133,False,,,1,1.21593475e-05,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-17,1623179897,0.8759889602661133,183471,timo-ThinkPad-P1,192.168.0.13,0.8759889602661133,0,1,dce25_00187
-0.00011897087,0.5,0.06212186813354492,False,,,2,0.00011897087,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,0.9381108283996582,183471,timo-ThinkPad-P1,192.168.0.13,0.9381108283996582,0,2,dce25_00187
-0.0006210804,0.5,0.07528209686279297,False,,,3,0.0006210804,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.0133929252624512,183471,timo-ThinkPad-P1,192.168.0.13,1.0133929252624512,0,3,dce25_00187
-0.00074362755,0.5,0.40674614906311035,False,,,4,0.00074362755,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.4201390743255615,183471,timo-ThinkPad-P1,192.168.0.13,1.4201390743255615,0,4,dce25_00187
-0.0007531643,0.5,0.06653141975402832,False,,,5,0.0007531643,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.4866704940795898,183471,timo-ThinkPad-P1,192.168.0.13,1.4866704940795898,0,5,dce25_00187
-0.0025088787,0.5,0.0610198974609375,False,,,6,0.0025088787,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.5476903915405273,183471,timo-ThinkPad-P1,192.168.0.13,1.5476903915405273,0,6,dce25_00187
-0.0043332577,0.5,0.06495141983032227,False,,,7,0.0043332577,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.6126418113708496,183471,timo-ThinkPad-P1,192.168.0.13,1.6126418113708496,0,7,dce25_00187
-0.0042773485,0.5,0.060251474380493164,False,,,8,0.0042773485,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.6728932857513428,183471,timo-ThinkPad-P1,192.168.0.13,1.6728932857513428,0,8,dce25_00187
-0.014179349,0.5,0.0650947093963623,False,,,9,0.014179349,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.737987995147705,183471,timo-ThinkPad-P1,192.168.0.13,1.737987995147705,0,9,dce25_00187
-0.014706492,0.5,0.07970190048217773,False,,,10,0.014706492,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.8176898956298828,183471,timo-ThinkPad-P1,192.168.0.13,1.8176898956298828,0,10,dce25_00187
-0.0264467,0.5,0.06187629699707031,False,,,11,0.0264467,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-18,1623179898,1.8795661926269531,183471,timo-ThinkPad-P1,192.168.0.13,1.8795661926269531,0,11,dce25_00187
-0.043506145,0.5,0.06627321243286133,False,,,12,0.043506145,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,1.9458394050598145,183471,timo-ThinkPad-P1,192.168.0.13,1.9458394050598145,0,12,dce25_00187
-0.06063044,0.5,0.07413792610168457,False,,,13,0.06063044,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.019977331161499,183471,timo-ThinkPad-P1,192.168.0.13,2.019977331161499,0,13,dce25_00187
-0.08366251,0.5,0.0892648696899414,False,,,14,0.08366251,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.1092422008514404,183471,timo-ThinkPad-P1,192.168.0.13,2.1092422008514404,0,14,dce25_00187
-0.10016894,0.5,0.07789230346679688,False,,,15,0.10016894,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.1871345043182373,183471,timo-ThinkPad-P1,192.168.0.13,2.1871345043182373,0,15,dce25_00187
-0.11775279,0.5,0.06280994415283203,False,,,16,0.11775279,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.2499444484710693,183471,timo-ThinkPad-P1,192.168.0.13,2.2499444484710693,0,16,dce25_00187
-0.13543963,0.5,0.06083202362060547,False,,,17,0.13543963,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.310776472091675,183471,timo-ThinkPad-P1,192.168.0.13,2.310776472091675,0,17,dce25_00187
-0.15290582,0.5,0.0615696907043457,False,,,18,0.15290582,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.3723461627960205,183471,timo-ThinkPad-P1,192.168.0.13,2.3723461627960205,0,18,dce25_00187
-0.16845715,0.5,0.14465808868408203,False,,,19,0.16845715,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.5170042514801025,183471,timo-ThinkPad-P1,192.168.0.13,2.5170042514801025,0,19,dce25_00187
-0.1830498,0.5,0.061150550842285156,False,,,20,0.1830498,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.5781548023223877,183471,timo-ThinkPad-P1,192.168.0.13,2.5781548023223877,0,20,dce25_00187
-0.20084584,0.5,0.07144761085510254,False,,,21,0.20084584,021dcb6b355e4c219b687f5bd4752b61,2021-06-08_20-18-19,1623179899,2.6496024131774902,183471,timo-ThinkPad-P1,192.168.0.13,2.6496024131774902,0,21,dce25_00187
