mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
4.7683716e-07,0.5,1.756653070449829,False,,,1,-4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-42,1623178962,1.756653070449829,166826,timo-ThinkPad-P1,192.168.0.13,1.756653070449829,0,1,942ba_00184
0.0,0.425,0.30573105812072754,False,,,2,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-42,1623178962,2.0623841285705566,166826,timo-ThinkPad-P1,192.168.0.13,2.0623841285705566,0,2,942ba_00184
-4.7683716e-07,0.5,0.13232016563415527,False,,,3,4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-42,1623178962,2.194704294204712,166826,timo-ThinkPad-P1,192.168.0.13,2.194704294204712,0,3,942ba_00184
0.0,0.425,0.11105799674987793,False,,,4,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-42,1623178962,2.30576229095459,166826,timo-ThinkPad-P1,192.168.0.13,2.30576229095459,0,4,942ba_00184
0.0,0.425,0.11438846588134766,False,,,5,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-42,1623178962,2.4201507568359375,166826,timo-ThinkPad-P1,192.168.0.13,2.4201507568359375,0,5,942ba_00184
0.0,0.5,0.11590266227722168,False,,,6,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-42,1623178962,2.536053419113159,166826,timo-ThinkPad-P1,192.168.0.13,2.536053419113159,0,6,942ba_00184
0.0,0.425,0.19103169441223145,False,,,7,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-43,1623178963,2.7270851135253906,166826,timo-ThinkPad-P1,192.168.0.13,2.7270851135253906,0,7,942ba_00184
0.0,0.4,0.16606783866882324,False,,,8,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-43,1623178963,2.893152952194214,166826,timo-ThinkPad-P1,192.168.0.13,2.893152952194214,0,8,942ba_00184
0.0,0.5,0.26413726806640625,False,,,9,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-43,1623178963,3.15729022026062,166826,timo-ThinkPad-P1,192.168.0.13,3.15729022026062,0,9,942ba_00184
-4.7683716e-07,0.5,0.14112448692321777,False,,,10,4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-43,1623178963,3.298414707183838,166826,timo-ThinkPad-P1,192.168.0.13,3.298414707183838,0,10,942ba_00184
0.0,0.5,0.11817026138305664,False,,,11,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-43,1623178963,3.4165849685668945,166826,timo-ThinkPad-P1,192.168.0.13,3.4165849685668945,0,11,942ba_00184
0.0,0.5,0.20752620697021484,False,,,12,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-43,1623178963,3.6241111755371094,166826,timo-ThinkPad-P1,192.168.0.13,3.6241111755371094,0,12,942ba_00184
-4.7683716e-07,0.5,0.15329718589782715,False,,,13,4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-44,1623178964,3.7774083614349365,166826,timo-ThinkPad-P1,192.168.0.13,3.7774083614349365,0,13,942ba_00184
-2.3841858e-07,0.5,0.11992478370666504,False,,,14,2.3841858e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-44,1623178964,3.8973331451416016,166826,timo-ThinkPad-P1,192.168.0.13,3.8973331451416016,0,14,942ba_00184
0.0,0.5,0.1338183879852295,False,,,15,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-44,1623178964,4.031151533126831,166826,timo-ThinkPad-P1,192.168.0.13,4.031151533126831,0,15,942ba_00184
0.0,0.5,1.4687814712524414,False,,,16,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-45,1623178965,5.4999330043792725,166826,timo-ThinkPad-P1,192.168.0.13,5.4999330043792725,0,16,942ba_00184
0.0,0.35,0.11828494071960449,False,,,17,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-45,1623178965,5.618217945098877,166826,timo-ThinkPad-P1,192.168.0.13,5.618217945098877,0,17,942ba_00184
0.0,0.325,0.2718648910522461,False,,,18,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-46,1623178966,5.890082836151123,166826,timo-ThinkPad-P1,192.168.0.13,5.890082836151123,0,18,942ba_00184
-4.7683716e-07,0.5,0.2391951084136963,False,,,19,4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-46,1623178966,6.129277944564819,166826,timo-ThinkPad-P1,192.168.0.13,6.129277944564819,0,19,942ba_00184
0.0,0.325,0.17648935317993164,False,,,20,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-46,1623178966,6.305767297744751,166826,timo-ThinkPad-P1,192.168.0.13,6.305767297744751,0,20,942ba_00184
4.7683716e-07,0.5,0.28409910202026367,False,,,21,-4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-46,1623178966,6.589866399765015,166826,timo-ThinkPad-P1,192.168.0.13,6.589866399765015,0,21,942ba_00184
-4.7683716e-07,0.5,0.11002826690673828,False,,,22,4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-47,1623178967,6.699894666671753,166826,timo-ThinkPad-P1,192.168.0.13,6.699894666671753,0,22,942ba_00184
4.7683716e-07,0.5,0.20370769500732422,False,,,23,-4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-47,1623178967,6.903602361679077,166826,timo-ThinkPad-P1,192.168.0.13,6.903602361679077,0,23,942ba_00184
-4.7683716e-07,0.5,0.15059566497802734,False,,,24,4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-47,1623178967,7.0541980266571045,166826,timo-ThinkPad-P1,192.168.0.13,7.0541980266571045,0,24,942ba_00184
4.7683716e-07,0.5,0.11121964454650879,False,,,25,-4.7683716e-07,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-47,1623178967,7.165417671203613,166826,timo-ThinkPad-P1,192.168.0.13,7.165417671203613,0,25,942ba_00184
0.0,0.5,0.11479997634887695,False,,,26,,b3ef440279934546b53807740848ff0f,2021-06-08_20-02-47,1623178967,7.28021764755249,166826,timo-ThinkPad-P1,192.168.0.13,7.28021764755249,0,26,942ba_00184
