mean_loss,mean_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0,0.625,0.6268055438995361,False,,,1,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,0.6268055438995361,159149,timo-ThinkPad-P1,192.168.0.13,0.6268055438995361,0,1,942ba_00022
0.0,0.5,0.050603389739990234,False,,,2,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,0.6774089336395264,159149,timo-ThinkPad-P1,192.168.0.13,0.6774089336395264,0,2,942ba_00022
-2.3841858e-07,0.5,0.05474853515625,False,,,3,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,0.7321574687957764,159149,timo-ThinkPad-P1,192.168.0.13,0.7321574687957764,0,3,942ba_00022
-4.7683716e-07,0.5,0.06191658973693848,False,,,4,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,0.7940740585327148,159149,timo-ThinkPad-P1,192.168.0.13,0.7940740585327148,0,4,942ba_00022
2.3841858e-07,0.5,0.06158590316772461,False,,,5,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,0.8556599617004395,159149,timo-ThinkPad-P1,192.168.0.13,0.8556599617004395,0,5,942ba_00022
0.0,0.5,0.10131168365478516,False,,,6,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,0.9569716453552246,159149,timo-ThinkPad-P1,192.168.0.13,0.9569716453552246,0,6,942ba_00022
-2.3841858e-07,0.5,0.05955028533935547,False,,,7,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,1.01652193069458,159149,timo-ThinkPad-P1,192.168.0.13,1.01652193069458,0,7,942ba_00022
2.3841858e-07,0.5,0.2192690372467041,False,,,8,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,1.2357909679412842,159149,timo-ThinkPad-P1,192.168.0.13,1.2357909679412842,0,8,942ba_00022
-4.7683716e-07,0.5,0.07049298286437988,False,,,9,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-16,1623178756,1.306283950805664,159149,timo-ThinkPad-P1,192.168.0.13,1.306283950805664,0,9,942ba_00022
0.0,0.5,0.07418298721313477,False,,,10,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.3804669380187988,159149,timo-ThinkPad-P1,192.168.0.13,1.3804669380187988,0,10,942ba_00022
-9.536743e-07,0.5,0.05996227264404297,False,,,11,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.4404292106628418,159149,timo-ThinkPad-P1,192.168.0.13,1.4404292106628418,0,11,942ba_00022
-4.7683716e-07,0.5,0.06900787353515625,False,,,12,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.509437084197998,159149,timo-ThinkPad-P1,192.168.0.13,1.509437084197998,0,12,942ba_00022
-1.4305115e-06,0.5,0.0787813663482666,False,,,13,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.5882184505462646,159149,timo-ThinkPad-P1,192.168.0.13,1.5882184505462646,0,13,942ba_00022
-1.1920929e-06,0.5,0.06840109825134277,False,,,14,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.6566195487976074,159149,timo-ThinkPad-P1,192.168.0.13,1.6566195487976074,0,14,942ba_00022
-1.1920929e-06,0.5,0.06339550018310547,False,,,15,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.720015048980713,159149,timo-ThinkPad-P1,192.168.0.13,1.720015048980713,0,15,942ba_00022
-8.34465e-07,0.5,0.10525226593017578,False,,,16,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.8252673149108887,159149,timo-ThinkPad-P1,192.168.0.13,1.8252673149108887,0,16,942ba_00022
-1.7881393e-06,0.5,0.05533170700073242,False,,,17,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.880599021911621,159149,timo-ThinkPad-P1,192.168.0.13,1.880599021911621,0,17,942ba_00022
-2.1457672e-06,0.5,0.05727839469909668,False,,,18,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.9378774166107178,159149,timo-ThinkPad-P1,192.168.0.13,1.9378774166107178,0,18,942ba_00022
-1.7881393e-06,0.5,0.05736207962036133,False,,,19,ef8a272699d84ad191118cda9c90c3ad,2021-06-08_19-59-17,1623178757,1.995239496231079,159149,timo-ThinkPad-P1,192.168.0.13,1.995239496231079,0,19,942ba_00022
